"importId";"inseeCode";"name";"nbInhCommune";"canton.code";"department.code";"region.code";"name_delivery";"name_standardized";"zip";"artmin"
"262";"01295";"PEYZIEUX-SUR-SAONE";"576";;"01";"84";"PEYZIEUX SUR SAONE";"PEYZIEUX SUR SAONE";"01140";
"263";"01296";"PIRAJOUX";"381";;"01";"84";"PIRAJOUX";"PIRAJOUX";"01270";
"264";"01297";"PIZAY";"770";;"01";"84";"PIZAY";"PIZAY";"01120";
"265";"01298";"PLAGNE";"134";;"01";"84";"PLAGNE";"PLAGNE";"01130";
"266";"01299";"LE PLANTAY";"532";;"01";"84";"LE PLANTAY";"LE PLANTAY";"01330";
"267";"01301";"POLLIAT";"2374";;"01";"84";"POLLIAT";"POLLIAT";"01310";
"268";"01302";"POLLIEU";"157";"0104";"01";"84";"POLLIEU";"POLLIEU";"01350";
"269";"01303";"PONCIN";"1687";;"01";"84";"PONCIN";"PONCIN";"01450";
"270";"01304";"PONT-D'AIN";"2668";;"01";"84";"PONT D AIN";"PONT D AIN";"01160";
"271";"01305";"PONT-DE-VAUX";"2261";;"01";"84";"PONT DE VAUX";"PONT DE VAUX";"01190";
"272";"01306";"PONT-DE-VEYLE";"1604";;"01";"84";"PONT DE VEYLE";"PONT DE VEYLE";"01290";
"273";"01307";"PORT";"850";;"01";"84";"PORT";"PORT";"01460";
"274";"01308";"POUGNY";"812";;"01";"84";"POUGNY";"POUGNY";"01550";
"275";"01309";"POUILLAT";"92";;"01";"84";"POUILLAT";"POUILLAT";"01250";
"276";"01310";"PREMEYZEL";"222";;"01";"84";"PREMEYZEL";"PREMEYZEL";"01300";
"277";"01311";"PREMILLIEU";"42";;"01";"84";"PREMILLIEU";"PREMILLIEU";"01110";
"278";"01313";"PREVESSIN-MOENS";"7410";;"01";"84";"PREVESSIN MOENS";"PREVESSIN MOENS";"01280";
"279";"01314";"PRIAY";"1553";;"01";"84";"PRIAY";"PRIAY";"01160";
"280";"01316";"PUGIEU";"179";;"01";"84";"PUGIEU";"PUGIEU";"01510";
"281";"01317";"RAMASSE";"271";;"01";"84";"RAMASSE";"RAMASSE";"01250";
"282";"01318";"RANCE";"667";;"01";"84";"RANCE";"RANCE";"01390";
"283";"01319";"RELEVANT";"474";;"01";"84";"RELEVANT";"RELEVANT";"01990";
"284";"01320";"REPLONGES";"3644";;"01";"84";"REPLONGES";"REPLONGES";"01750";
"285";"01321";"REVONNAS";"871";;"01";"84";"REVONNAS";"REVONNAS";"01250";
"286";"01322";"REYRIEUX";"4311";;"01";"84";"REYRIEUX";"REYRIEUX";"01600";
"287";"01323";"REYSSOUZE";"973";;"01";"84";"REYSSOUZE";"REYSSOUZE";"01190";
"288";"01325";"RIGNIEUX-LE-FRANC";"960";;"01";"84";"RIGNIEUX LE FRANC";"RIGNIEUX LE FRANC";"01800";
"289";"01328";"ROMANS";"594";;"01";"84";"ROMANS";"ROMANS";"01400";
"290";"01329";"ROSSILLON";"145";;"01";"84";"ROSSILLON";"ROSSILLON";"01510";
"291";"01330";"RUFFIEU";"198";;"01";"84";"RUFFIEU";"RUFFIEU";"01260";
"292";"01331";"SAINT-ALBAN";"164";"0116";"01";"84";"ST ALBAN";"ST ALBAN";"01450";
"293";"01332";"SAINT-ANDRE-DE-BAGE";"684";;"01";"84";"ST ANDRE DE BAGE";"ST ANDRE DE BAGE";"01380";
"294";"01333";"SAINT-ANDRE-DE-CORCY";"2959";;"01";"84";"ST ANDRE DE CORCY";"ST ANDRE DE CORCY";"01390";
"295";"01334";"SAINT-ANDRE-D'HUIRIAT";"539";;"01";"84";"ST ANDRE D HUIRIAT";"ST ANDRE D HUIRIAT";"01290";
"296";"01335";"SAINT-ANDRE-LE-BOUCHOUX";"340";;"01";"84";"ST ANDRE LE BOUCHOUX";"ST ANDRE LE BOUCHOUX";"01240";
"297";"01336";"SAINT-ANDRE-SUR-VIEUX-JONC";"1118";;"01";"84";"ST ANDRE SUR VIEUX JONC";"ST ANDRE SUR VIEUX JONC";"01960";
"298";"01337";"SAINT-BENIGNE";"1209";;"01";"84";"ST BENIGNE";"ST BENIGNE";"01190";
"299";"01338";"SAINT-BENOIT";"810";;"01";"84";"GROSLEE ST BENOIT";"GROSLEE ST BENOIT";"01680";
"300";"01339";"SAINT-BERNARD";"1396";;"01";"84";"ST BERNARD";"ST BERNARD";"01600";
"301";"01341";"SAINT-CHAMP";"150";;"01";"84";"ST CHAMP";"ST CHAMP";"01300";
"302";"01342";"SAINTE-CROIX";"523";;"01";"84";"STE CROIX";"STE CROIX";"01120";
"303";"01343";"SAINT-CYR-SUR-MENTHON";"1712";;"01";"84";"ST CYR SUR MENTHON";"ST CYR SUR MENTHON";"01380";
"304";"01344";"SAINT-DENIS-LES-BOURG";"5504";;"01";"84";"ST DENIS LES BOURG";"ST DENIS LES BOURG";"01000";
"305";"01345";"SAINT-DENIS-EN-BUGEY";"2178";;"01";"84";"ST DENIS EN BUGEY";"ST DENIS EN BUGEY";"01500";
"306";"01346";"SAINT-DIDIER-D'AUSSIAT";"897";;"01";"84";"ST DIDIER D AUSSIAT";"ST DIDIER D AUSSIAT";"01340";
"307";"01347";"SAINT-DIDIER-DE-FORMANS";"1782";;"01";"84";"ST DIDIER DE FORMANS";"ST DIDIER DE FORMANS";"01600";
"308";"01348";"SAINT-DIDIER-SUR-CHALARONNE";"2776";;"01";"84";"ST DIDIER SUR CHALARONNE";"ST DIDIER SUR CHALARONNE";"01140";
"309";"01349";"SAINT-ELOI";"440";;"01";"84";"ST ELOI";"ST ELOI";"01800";
"310";"01350";"SAINT-ETIENNE-DU-BOIS";"2489";;"01";"84";"ST ETIENNE DU BOIS";"ST ETIENNE DU BOIS";"01370";
"311";"01351";"SAINT-ETIENNE-SUR-CHALARONNE";"1490";;"01";"84";"ST ETIENNE SUR CHALARONNE";"ST ETIENNE SUR CHALARONNE";"01140";
"312";"01352";"SAINT-ETIENNE-SUR-REYSSOUZE";"550";;"01";"84";"ST ETIENNE SUR REYSSOUZE";"ST ETIENNE SUR REYSSOUZE";"01190";
"313";"01353";"SAINTE-EUPHEMIE";"1580";;"01";"84";"STE EUPHEMIE";"STE EUPHEMIE";"01600";
"314";"01354";"SAINT-GENIS-POUILLY";"9415";;"01";"84";"ST GENIS POUILLY";"ST GENIS POUILLY";"01630";
"315";"01355";"SAINT-GENIS-SUR-MENTHON";"447";;"01";"84";"ST GENIS SUR MENTHON";"ST GENIS SUR MENTHON";"01380";
"316";"01356";"SAINT-GEORGES-SUR-RENON";"208";;"01";"84";"ST GEORGES SUR RENON";"ST GEORGES SUR RENON";"01400";
"317";"01357";"SAINT-GERMAIN-DE-JOUX";"455";;"01";"84";"ST GERMAIN DE JOUX";"ST GERMAIN DE JOUX";"01130";
"318";"01358";"SAINT-GERMAIN-LES-PAROISSES";"408";;"01";"84";"ST GERMAIN LES PAROISSES";"ST GERMAIN LES PAROISSES";"01300";
"319";"01359";"SAINT-GERMAIN-SUR-RENON";"233";;"01";"84";"ST GERMAIN SUR RENON";"ST GERMAIN SUR RENON";"01240";
"320";"01360";"SAINT-JEAN-DE-GONVILLE";"1501";;"01";"84";"ST JEAN DE GONVILLE";"ST JEAN DE GONVILLE";"01630";
"321";"01361";"SAINT-JEAN-DE-NIOST";"1428";;"01";"84";"ST JEAN DE NIOST";"ST JEAN DE NIOST";"01800";
"322";"01362";"SAINT-JEAN-DE-THURIGNEUX";"774";;"01";"84";"ST JEAN DE THURIGNEUX";"ST JEAN DE THURIGNEUX";"01390";
"323";"01363";"SAINT-JEAN-LE-VIEUX";"1625";;"01";"84";"ST JEAN LE VIEUX";"ST JEAN LE VIEUX";"01640";
"324";"01364";"SAINT-JEAN-SUR-REYSSOUZE";"735";;"01";"84";"ST JEAN SUR REYSSOUZE";"ST JEAN SUR REYSSOUZE";"01560";
"325";"01365";"SAINT-JEAN-SUR-VEYLE";"1087";;"01";"84";"ST JEAN SUR VEYLE";"ST JEAN SUR VEYLE";"01290";
"326";"01366";"SAINTE-JULIE";"934";;"01";"84";"STE JULIE";"STE JULIE";"01150";
"327";"01367";"SAINT-JULIEN-SUR-REYSSOUZE";"735";;"01";"84";"ST JULIEN SUR REYSSOUZE";"ST JULIEN SUR REYSSOUZE";"01560";
"328";"01368";"SAINT-JULIEN-SUR-VEYLE";"738";;"01";"84";"ST JULIEN SUR VEYLE";"ST JULIEN SUR VEYLE";"01540";
"329";"01369";"SAINT-JUST";"885";;"01";"84";"ST JUST";"ST JUST";"01250";
"330";"01370";"SAINT-LAURENT-SUR-SAONE";"1770";;"01";"84";"ST LAURENT SUR SAONE";"ST LAURENT SUR SAONE";"01750";
"331";"01371";"SAINT-MARCEL";"1197";;"01";"84";"ST MARCEL";"ST MARCEL";"01390";
"332";"01372";"SAINT-MARTIN-DE-BAVEL";"426";;"01";"84";"ST MARTIN DE BAVEL";"ST MARTIN DE BAVEL";"01510";
"333";"01373";"SAINT-MARTIN-DU-FRENE";"1098";;"01";"84";"ST MARTIN DU FRENE";"ST MARTIN DU FRENE";"01430";
"334";"01374";"SAINT-MARTIN-DU-MONT";"1699";;"01";"84";"ST MARTIN DU MONT";"ST MARTIN DU MONT";"01160";
"335";"01375";"SAINT-MARTIN-LE-CHATEL";"796";;"01";"84";"ST MARTIN LE CHATEL";"ST MARTIN LE CHATEL";"01310";
"336";"01376";"SAINT-MAURICE-DE-BEYNOST";"3863";;"01";"84";"ST MAURICE DE BEYNOST";"ST MAURICE DE BEYNOST";"01700";
"337";"01378";"SAINT-MAURICE-DE-GOURDANS";"2472";;"01";"84";"ST MAURICE DE GOURDANS";"ST MAURICE DE GOURDANS";"01800";
"338";"01379";"SAINT-MAURICE-DE-REMENS";"724";;"01";"84";"ST MAURICE DE REMENS";"ST MAURICE DE REMENS";"01500";
"339";"01380";"SAINT-NIZIER-LE-BOUCHOUX";"682";;"01";"84";"ST NIZIER LE BOUCHOUX";"ST NIZIER LE BOUCHOUX";"01560";
"340";"01381";"SAINT-NIZIER-LE-DESERT";"889";;"01";"84";"ST NIZIER LE DESERT";"ST NIZIER LE DESERT";"01320";
"341";"01382";"SAINTE-OLIVE";"296";;"01";"84";"STE OLIVE";"STE OLIVE";"01330";
"342";"01383";"SAINT-PAUL-DE-VARAX";"1500";;"01";"84";"ST PAUL DE VARAX";"ST PAUL DE VARAX";"01240";
"343";"01384";"SAINT-RAMBERT-EN-BUGEY";"2216";;"01";"84";"ST RAMBERT EN BUGEY";"ST RAMBERT EN BUGEY";"01230";
"344";"01385";"SAINT-REMY";"964";"0106";"01";"84";"ST REMY";"ST REMY";"01310";
"345";"01386";"SAINT-SORLIN-EN-BUGEY";"1068";;"01";"84";"ST SORLIN EN BUGEY";"ST SORLIN EN BUGEY";"01150";
"346";"01387";"SAINT-SULPICE";"173";;"01";"84";"ST SULPICE";"ST SULPICE";"01340";
"347";"01388";"SAINT-TRIVIER-DE-COURTES";"1080";;"01";"84";"ST TRIVIER DE COURTES";"ST TRIVIER DE COURTES";"01560";
"348";"01389";"SAINT-TRIVIER-SUR-MOIGNANS";"1817";;"01";"84";"ST TRIVIER SUR MOIGNANS";"ST TRIVIER SUR MOIGNANS";"01990";
"349";"01390";"SAINT-VULBAS";"1011";;"01";"84";"ST VULBAS";"ST VULBAS";"01150";
"350";"01391";"SALAVRE";"289";;"01";"84";"SALAVRE";"SALAVRE";"01270";
"351";"01392";"SAMOGNAT";"691";;"01";"84";"SAMOGNAT";"SAMOGNAT";"01580";
"352";"01393";"SANDRANS";"514";;"01";"84";"SANDRANS";"SANDRANS";"01400";
"353";"01396";"SAULT-BRENAZ";"1029";;"01";"84";"SAULT BRENAZ";"SAULT BRENAZ";"01150";
"354";"01397";"SAUVERNY";"1070";;"01";"84";"SAUVERNY";"SAUVERNY";"01220";
"355";"01398";"SAVIGNEUX";"1232";;"01";"84";"SAVIGNEUX";"SAVIGNEUX";"01480";
"356";"01399";"SEGNY";"1762";;"01";"84";"SEGNY";"SEGNY";"01170";
"357";"01400";"SEILLONNAZ";"141";;"01";"84";"SEILLONNAZ";"SEILLONNAZ";"01470";
"358";"01401";"SERGY";"2035";;"01";"84";"SERGY";"SERGY";"01630";
"359";"01402";"SERMOYER";"675";;"01";"84";"SERMOYER";"SERMOYER";"01190";
"360";"01403";"SERRIERES-DE-BRIORD";"1302";;"01";"84";"SERRIERES DE BRIORD";"SERRIERES DE BRIORD";"01470";
"361";"01404";"SERRIERES-SUR-AIN";"125";;"01";"84";"SERRIERES SUR AIN";"SERRIERES SUR AIN";"01450";
"362";"01405";"SERVAS";"1192";;"01";"84";"SERVAS";"SERVAS";"01960";
"363";"01406";"SERVIGNAT";"166";;"01";"84";"SERVIGNAT";"SERVIGNAT";"01560";
"364";"01407";"SEYSSEL";"950";;"01";"84";"SEYSSEL";"SEYSSEL";"01420";
"365";"01408";"SIMANDRE-SUR-SURAN";"679";;"01";"84";"SIMANDRE SUR SURAN";"SIMANDRE SUR SURAN";"01250";
"366";"01410";"SONTHONNAX-LA-MONTAGNE";"317";;"01";"84";"SONTHONNAX LA MONTAGNE";"SONTHONNAX LA MONTAGNE";"01580";
"367";"01411";"SOUCLIN";"263";;"01";"84";"SOUCLIN";"SOUCLIN";"01150";
"368";"01412";"SULIGNAT";"556";;"01";"84";"SULIGNAT";"SULIGNAT";"01400";
"369";"01413";"SURJOUX";"75";;"01";"84";"SURJOUX";"SURJOUX";"01420";
"370";"01414";"SUTRIEU";"232";;"01";"84";"SUTRIEU";"SUTRIEU";"01260";
"371";"01415";"TALISSIEU";"432";;"01";"84";"TALISSIEU";"TALISSIEU";"01510";
"372";"01416";"TENAY";"1085";;"01";"84";"TENAY";"TENAY";"01230";
"373";"01417";"THEZILLIEU";"314";;"01";"84";"THEZILLIEU";"THEZILLIEU";"01110";
"374";"01418";"THIL";"1030";;"01";"84";"THIL";"THIL";"01120";
"375";"01419";"THOIRY";"5733";;"01";"84";"THOIRY";"THOIRY";"01710";
"376";"01420";"THOISSEY";"1589";;"01";"84";"THOISSEY";"THOISSEY";"01140";
"377";"01421";"TORCIEU";"707";;"01";"84";"TORCIEU";"TORCIEU";"01230";
"378";"01422";"TOSSIAT";"1371";;"01";"84";"TOSSIAT";"TOSSIAT";"01250";
"379";"01423";"TOUSSIEUX";"797";;"01";"84";"TOUSSIEUX";"TOUSSIEUX";"01600";
"380";"01424";"TRAMOYES";"1648";"0113";"01";"84";"TRAMOYES";"TRAMOYES";"01390";
"381";"01425";"LA TRANCLIERE";"302";;"01";"84";"LA TRANCLIERE";"LA TRANCLIERE";"01160";
"382";"01426";"TREFFORT-CUISIAT";"2265";;"01";"84";"VAL REVERMONT";"VAL REVERMONT";"01370";
"383";"01427";"TREVOUX";"6714";;"01";"84";"TREVOUX";"TREVOUX";"01600";
"384";"01428";"VALEINS";"104";;"01";"84";"VALEINS";"VALEINS";"01140";
"385";"01429";"VANDEINS";"654";;"01";"84";"VANDEINS";"VANDEINS";"01660";
"386";"01430";"VARAMBON";"522";;"01";"84";"VARAMBON";"VARAMBON";"01160";
"387";"01431";"VAUX-EN-BUGEY";"1200";;"01";"84";"VAUX EN BUGEY";"VAUX EN BUGEY";"01150";
"388";"01432";"VERJON";"256";;"01";"84";"VERJON";"VERJON";"01270";
"389";"01433";"VERNOUX";"319";;"01";"84";"VERNOUX";"VERNOUX";"01560";
"390";"01434";"VERSAILLEUX";"354";;"01";"84";"VERSAILLEUX";"VERSAILLEUX";"01330";
"391";"01435";"VERSONNEX";"2143";;"01";"84";"VERSONNEX";"VERSONNEX";"01210";
"392";"01436";"VESANCY";"530";;"01";"84";"VESANCY";"VESANCY";"01170";
"393";"01437";"VESCOURS";"222";;"01";"84";"VESCOURS";"VESCOURS";"01560";
"394";"01439";"VESINES";"99";;"01";"84";"VESINES";"VESINES";"01570";
"395";"01441";"VIEU-D'IZENAVE";"683";;"01";"84";"VIEU D IZENAVE";"VIEU D IZENAVE";"01430";
"396";"01442";"VIEU";"378";;"01";"84";"VIEU";"VIEU";"01260";
"397";"01443";"VILLARS-LES-DOMBES";"4430";;"01";"84";"VILLARS LES DOMBES";"VILLARS LES DOMBES";"01330";
"398";"01444";"VILLEBOIS";"1158";;"01";"84";"VILLEBOIS";"VILLEBOIS";"01150";
"399";"01445";"VILLEMOTIER";"644";;"01";"84";"VILLEMOTIER";"VILLEMOTIER";"01270";
"400";"01446";"VILLENEUVE";"1408";;"01";"84";"VILLENEUVE";"VILLENEUVE";"01480";
"401";"01447";"VILLEREVERSURE";"1212";;"01";"84";"VILLEREVERSURE";"VILLEREVERSURE";"01250";
"402";"01448";"VILLES";"362";;"01";"84";"VILLES";"VILLES";"01200";
"403";"01449";"VILLETTE-SUR-AIN";"669";;"01";"84";"VILLETTE SUR AIN";"VILLETTE SUR AIN";"01320";
"404";"01450";"VILLIEU-LOYES-MOLLON";"3200";;"01";"84";"VILLIEU LOYES MOLLON";"VILLIEU LOYES MOLLON";"01800";
"405";"01451";"VIRIAT";"6160";;"01";"84";"VIRIAT";"VIRIAT";"01440";
"406";"01452";"VIRIEU-LE-GRAND";"1141";;"01";"84";"VIRIEU LE GRAND";"VIRIEU LE GRAND";"01510";
"407";"01453";"VIRIEU-LE-PETIT";"306";;"01";"84";"VIRIEU LE PETIT";"VIRIEU LE PETIT";"01260";
"408";"01454";"VIRIGNIN";"939";;"01";"84";"VIRIGNIN";"VIRIGNIN";"01300";
"409";"01456";"VONGNES";"74";;"01";"84";"VONGNES";"VONGNES";"01350";
"410";"01457";"VONNAS";"2850";;"01";"84";"VONNAS";"VONNAS";"01540";
"411";"02001";"ABBECOURT";"540";;"02";"32";"ABBECOURT";"ABBECOURT";"02300";
"412";"02002";"ACHERY";"620";;"02";"32";"ACHERY";"ACHERY";"02800";
"413";"02003";"ACY";"1001";;"02";"32";"ACY";"ACY";"02200";
"414";"02004";"AGNICOURT-ET-SECHELLES";"202";;"02";"32";"AGNICOURT ET SECHELLES";"AGNICOURT ET SECHELLES";"02340";
"415";"02005";"AGUILCOURT";"393";;"02";"32";"AGUILCOURT";"AGUILCOURT";"02190";
"416";"02006";"AISONVILLE-ET-BERNOVILLE";"274";;"02";"32";"AISONVILLE ET BERNOVILLE";"AISONVILLE ET BERNOVILLE";"02110";
"417";"02007";"AIZELLES";"113";;"02";"32";"AIZELLES";"AIZELLES";"02820";
"418";"02008";"AIZY-JOUY";"298";;"02";"32";"AIZY JOUY";"AIZY JOUY";"02370";
"419";"02009";"ALAINCOURT";"520";;"02";"32";"ALAINCOURT";"ALAINCOURT";"02240";
"420";"02010";"ALLEMANT";"176";;"02";"32";"ALLEMANT";"ALLEMANT";"02320";
"421";"02011";"AMBLENY";"1137";;"02";"32";"AMBLENY";"AMBLENY";"02290";
"422";"02012";"AMBRIEF";"65";;"02";"32";"AMBRIEF";"AMBRIEF";"02200";
"423";"02013";"AMIFONTAINE";"415";;"02";"32";"AMIFONTAINE";"AMIFONTAINE";"02190";
"424";"02014";"AMIGNY-ROUY";"749";;"02";"32";"AMIGNY ROUY";"AMIGNY ROUY";"02700";
"425";"02015";"ANCIENVILLE";"78";;"02";"32";"ANCIENVILLE";"ANCIENVILLE";"02600";
"426";"02016";"ANDELAIN";"197";;"02";"32";"ANDELAIN";"ANDELAIN";"02800";
"427";"02017";"ANGUILCOURT-LE-SART";"303";;"02";"32";"ANGUILCOURT LE SART";"ANGUILCOURT LE SART";"02800";
"428";"02018";"ANIZY-LE-CHATEAU";"1930";;"02";"32";"ANIZY LE CHATEAU";"ANIZY LE CHATEAU";"02320";
"429";"02019";"ANNOIS";"387";;"02";"32";"ANNOIS";"ANNOIS";"02480";
"430";"02020";"ANY-MARTIN-RIEUX";"467";;"02";"32";"ANY MARTIN RIEUX";"ANY MARTIN RIEUX";"02500";
"431";"02021";"ARCHON";"84";;"02";"32";"ARCHON";"ARCHON";"02360";
"432";"02022";"ARCY-SAINTE-RESTITUE";"414";;"02";"32";"ARCY STE RESTITUE";"ARCY STE RESTITUE";"02130";
"433";"02023";"ARMENTIERES-SUR-OURCQ";"105";;"02";"32";"ARMENTIERES SUR OURCQ";"ARMENTIERES SUR OURCQ";"02210";
"434";"02024";"ARRANCY";"54";"0210";"02";"32";"ARRANCY";"ARRANCY";"02860";
"435";"02025";"ARTEMPS";"360";;"02";"32";"ARTEMPS";"ARTEMPS";"02480";
"436";"02027";"ASSIS-SUR-SERRE";"264";;"02";"32";"ASSIS SUR SERRE";"ASSIS SUR SERRE";"02270";
"437";"02028";"ATHIES-SOUS-LAON";"2624";;"02";"32";"ATHIES SOUS LAON";"ATHIES SOUS LAON";"02840";
"438";"02029";"ATTILLY";"376";;"02";"32";"ATTILLY";"ATTILLY";"02490";
"439";"02030";"AUBENCHEUL-AUX-BOIS";"298";;"02";"32";"AUBENCHEUL AUX BOIS";"AUBENCHEUL AUX BOIS";"02420";
"440";"02031";"AUBENTON";"679";;"02";"32";"AUBENTON";"AUBENTON";"02500";
"441";"02032";"AUBIGNY-AUX-KAISNES";"239";;"02";"32";"AUBIGNY AUX KAISNES";"AUBIGNY AUX KAISNES";"02590";
"442";"02033";"AUBIGNY-EN-LAONNOIS";"111";"0206";"02";"32";"AUBIGNY EN LAONNOIS";"AUBIGNY EN LAONNOIS";"02820";
"443";"02034";"AUDIGNICOURT";"104";;"02";"32";"AUDIGNICOURT";"AUDIGNICOURT";"02300";
"444";"02035";"AUDIGNY";"283";;"02";"32";"AUDIGNY";"AUDIGNY";"02120";
"445";"02036";"AUGY";"90";;"02";"32";"AUGY";"AUGY";"02220";
"446";"02037";"AULNOIS-SOUS-LAON";"1367";;"02";"32";"AULNOIS SOUS LAON";"AULNOIS SOUS LAON";"02000";
"447";"02038";"LES AUTELS";"75";;"02";"32";"LES AUTELS";"LES AUTELS";"02360";
"448";"02039";"AUTREMENCOURT";"178";"0211";"02";"32";"AUTREMENCOURT";"AUTREMENCOURT";"02250";
"449";"02040";"AUTREPPES";"180";;"02";"32";"AUTREPPES";"AUTREPPES";"02580";
"450";"02041";"AUTREVILLE";"826";;"02";"32";"AUTREVILLE";"AUTREVILLE";"02300";
"451";"02042";"AZY-SUR-MARNE";"400";;"02";"32";"AZY SUR MARNE";"AZY SUR MARNE";"02400";
"452";"02043";"BAGNEUX";"72";;"02";"32";"BAGNEUX";"BAGNEUX";"02290";
"453";"02044";"BANCIGNY";"30";;"02";"32";"BANCIGNY";"BANCIGNY";"02140";
"454";"02046";"BARENTON-BUGNY";"567";;"02";"32";"BARENTON BUGNY";"BARENTON BUGNY";"02000";
"455";"02047";"BARENTON-CEL";"133";;"02";"32";"BARENTON CEL";"BARENTON CEL";"02000";
"456";"02048";"BARENTON-SUR-SERRE";"118";;"02";"32";"BARENTON SUR SERRE";"BARENTON SUR SERRE";"02270";
"457";"02049";"BARISIS-AUX-BOIS";"734";;"02";"32";"BARISIS AUX BOIS";"BARISIS AUX BOIS";"02700";
"458";"02050";"BARZY-EN-THIERACHE";"310";;"02";"32";"BARZY EN THIERACHE";"BARZY EN THIERACHE";"02170";
"459";"02051";"BARZY-SUR-MARNE";"385";;"02";"32";"BARZY SUR MARNE";"BARZY SUR MARNE";"02850";
"460";"02052";"BASSOLES-AULERS";"139";;"02";"32";"BASSOLES AULERS";"BASSOLES AULERS";"02380";
"461";"02053";"BAULNE-EN-BRIE";"262";;"02";"32";"VALLEES EN CHAMPAGNE";"VALLEES EN CHAMPAGNE";"02330";
"462";"02054";"BAZOCHES-SUR-VESLES";"472";;"02";"32";"BAZOCHES SUR VESLES";"BAZOCHES SUR VESLES";"02220";
"463";"02055";"BEAUME";"98";;"02";"32";"BEAUME";"BEAUME";"02500";
"464";"02056";"BEAUMONT-EN-BEINE";"170";;"02";"32";"BEAUMONT EN BEINE";"BEAUMONT EN BEINE";"02300";
"465";"02057";"BEAUREVOIR";"1483";;"02";"32";"BEAUREVOIR";"BEAUREVOIR";"02110";
"466";"02058";"BEAURIEUX";"776";;"02";"32";"BEAURIEUX";"BEAURIEUX";"02160";
"467";"02059";"BEAUTOR";"2675";;"02";"32";"BEAUTOR";"BEAUTOR";"02800";
"468";"02060";"BEAUVOIS-EN-VERMANDOIS";"282";;"02";"32";"BEAUVOIS EN VERMANDOIS";"BEAUVOIS EN VERMANDOIS";"02590";
"469";"02061";"BECQUIGNY";"281";;"02";"32";"BECQUIGNY";"BECQUIGNY";"02110";
"470";"02062";"BELLEAU";"139";;"02";"32";"BELLEAU";"BELLEAU";"02400";
"471";"02063";"BELLENGLISE";"383";;"02";"32";"BELLENGLISE";"BELLENGLISE";"02420";
"472";"02064";"BELLEU";"3848";;"02";"32";"BELLEU";"BELLEU";"02200";
"473";"02065";"BELLICOURT";"632";;"02";"32";"BELLICOURT";"BELLICOURT";"02420";
"474";"02066";"BENAY";"213";;"02";"32";"BENAY";"BENAY";"02440";
"475";"02067";"BERGUES-SUR-SAMBRE";"221";;"02";"32";"BERGUES SUR SAMBRE";"BERGUES SUR SAMBRE";"02450";
"476";"02068";"BERLANCOURT";"106";;"02";"32";"BERLANCOURT";"BERLANCOURT";"02250";
"477";"02069";"BERLISE";"123";;"02";"32";"BERLISE";"BERLISE";"02340";
"478";"02070";"BERNOT";"446";;"02";"32";"BERNOT";"BERNOT";"02120";
"479";"02071";"BERNY-RIVIERE";"631";;"02";"32";"BERNY RIVIERE";"BERNY RIVIERE";"02290";
"480";"02072";"BERRIEUX";"184";"0206";"02";"32";"BERRIEUX";"BERRIEUX";"02820";
"481";"02073";"BERRY-AU-BAC";"591";;"02";"32";"BERRY AU BAC";"BERRY AU BAC";"02190";
"482";"02074";"BERTAUCOURT-EPOURDON";"612";;"02";"32";"BERTAUCOURT EPOURDON";"BERTAUCOURT EPOURDON";"02800";
"483";"02075";"BERTHENICOURT";"207";;"02";"32";"BERTHENICOURT";"BERTHENICOURT";"02240";
"484";"02076";"BERTRICOURT";"169";;"02";"32";"BERTRICOURT";"BERTRICOURT";"02190";
"485";"02077";"BERZY-LE-SEC";"404";;"02";"32";"BERZY LE SEC";"BERZY LE SEC";"02200";
"486";"02078";"BESME";"156";;"02";"32";"BESME";"BESME";"02300";
"487";"02079";"BESMONT";"158";;"02";"32";"BESMONT";"BESMONT";"02500";
"488";"02080";"BESNY-ET-LOIZY";"367";;"02";"32";"BESNY ET LOIZY";"BESNY ET LOIZY";"02870";
"489";"02081";"BETHANCOURT-EN-VAUX";"474";;"02";"32";"BETHANCOURT EN VAUX";"BETHANCOURT EN VAUX";"02300";
"490";"02082";"BEUGNEUX";"113";;"02";"32";"BEUGNEUX";"BEUGNEUX";"02210";
"491";"02083";"BEUVARDES";"722";;"02";"32";"BEUVARDES";"BEUVARDES";"02130";
"492";"02084";"BEZU-LE-GUERY";"260";;"02";"32";"BEZU LE GUERY";"BEZU LE GUERY";"02310";
"493";"02085";"BEZU-SAINT-GERMAIN";"994";;"02";"32";"BEZU ST GERMAIN";"BEZU ST GERMAIN";"02400";
"494";"02086";"BICHANCOURT";"1061";;"02";"32";"BICHANCOURT";"BICHANCOURT";"02300";
"495";"02087";"BIEUXY";"30";;"02";"32";"BIEUXY";"BIEUXY";"02290";
"496";"02088";"BIEVRES";"69";;"02";"32";"BIEVRES";"BIEVRES";"02860";
"497";"02089";"BILLY-SUR-AISNE";"1122";;"02";"32";"BILLY SUR AISNE";"BILLY SUR AISNE";"02200";
"498";"02090";"BILLY-SUR-OURCQ";"216";;"02";"32";"BILLY SUR OURCQ";"BILLY SUR OURCQ";"02210";
"499";"02091";"BLANZY-LES-FISMES";"98";;"02";"32";"BLANZY LES FISMES";"BLANZY LES FISMES";"02160";
"500";"02093";"BLERANCOURT";"1229";;"02";"32";"BLERANCOURT";"BLERANCOURT";"02300";
