"code";"wording";"supplementaryUnit";"parentCode"
"0206 80 10";"Abats comestibles des animaux des espèces bovine, porcine, ovine, caprine, chevaline, asine ou mulassière, frais, réfrigérés ou congelés > autres, frais ou réfrigérés > destinés à la fabrication de produits pharmaceutiques";"-";"0206 80"
"0206 80 91";"Abats comestibles des animaux des espèces bovine, porcine, ovine, caprine, chevaline, asine ou mulassière, frais, réfrigérés ou congelés > autres, frais ou réfrigérés > autres > des espèces chevaline, asine ou mulassière";"-";"0206 80"
"0206 80 99";"Abats comestibles des animaux des espèces bovine, porcine, ovine, caprine, chevaline, asine ou mulassière, frais, réfrigérés ou congelés > autres, frais ou réfrigérés > autres > des espèces ovine ou caprine";"-";"0206 80"
"0206 90";"Abats comestibles des animaux des espèces bovine, porcine, ovine, caprine, chevaline, asine ou mulassière, frais, réfrigérés ou congelés > autres, congelés";"";"0206"
"0206 90 10";"Abats comestibles des animaux des espèces bovine, porcine, ovine, caprine, chevaline, asine ou mulassière, frais, réfrigérés ou congelés > autres, congelés > destinés à la fabrication de produits pharmaceutiques";"-";"0206 90"
"0206 90 91";"Abats comestibles des animaux des espèces bovine, porcine, ovine, caprine, chevaline, asine ou mulassière, frais, réfrigérés ou congelés > autres, congelés > autres > des espèces chevaline, asine ou mulassière";"-";"0206 90"
"0206 90 99";"Abats comestibles des animaux des espèces bovine, porcine, ovine, caprine, chevaline, asine ou mulassière, frais, réfrigérés ou congelés > autres, congelés > autres > des espèces ovine ou caprine";"-";"0206 90"
"0207";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105";"";"02"
"0207 11";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > non découpés en morceaux, frais ou réfrigérés";"";"0207"
"0207 11 10";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > non découpés en morceaux, frais ou réfrigérés > présentés plumés, sans boyaux, avec la tête et les pattes, dénommés « poulets 83 % »";"-";"0207 11"
"0207 11 30";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > non découpés en morceaux, frais ou réfrigérés > présentés plumés, vidés, sans la tête ni les pattes, mais avec le cou, le cœur, le foie et le gésier, dénommés « poulets 70 % »";"-";"0207 11"
"0207 11 90";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > non découpés en morceaux, frais ou réfrigérés > présentés plumés, vidés, sans la tête ni les pattes et sans le cou, le cœur, le foie et le gésier, dénommés « poulets 65 % », ou autrement présentés";"-";"0207 11"
"0207 12";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > non découpés en morceaux, congelés";"";"0207"
"0207 12 10";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > non découpés en morceaux, congelés > présentés plumés, vidés, sans la tête ni les pattes, mais avec le cou, le cœur, le foie et le gésier, dénommés « poulets 70 % »";"-";"0207 12"
"0207 12 90";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > non découpés en morceaux, congelés > présentés plumés, vidés, sans la tête ni les pattes et sans le cou, le cœur, le foie et le gésier, dénommés « poulets 65 % », ou autrement présentés";"-";"0207 12"
"0207 13";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, frais ou réfrigérés";"";"0207"
"0207 13 10";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, frais ou réfrigérés > Morceaux > désossés";"-";"0207 13"
"0207 13 20";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, frais ou réfrigérés > Morceaux > non désossés > Demis ou quarts";"-";"0207 13"
"0207 13 30";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, frais ou réfrigérés > Morceaux > non désossés > Ailes entières, même sans la pointe";"-";"0207 13"
"0207 13 40";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, frais ou réfrigérés > Morceaux > non désossés > Dos, cous, dos avec cous, croupions, pointes d'ailes";"-";"0207 13"
"0207 13 50";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, frais ou réfrigérés > Morceaux > non désossés > Poitrines et morceaux de poitrines";"-";"0207 13"
"0207 13 60";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, frais ou réfrigérés > Morceaux > non désossés > Cuisses et morceaux de cuisses";"-";"0207 13"
"0207 13 70";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, frais ou réfrigérés > Morceaux > non désossés > autres";"-";"0207 13"
"0207 13 91";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, frais ou réfrigérés > Abats > Foies";"-";"0207 13"
"0207 13 99";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, frais ou réfrigérés > Abats > autres";"-";"0207 13"
"0207 14";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, congelés";"";"0207"
"0207 14 10";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, congelés > Morceaux > désossés";"-";"0207 14"
"0207 14 20";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, congelés > Morceaux > non désossés > Demis ou quarts";"-";"0207 14"
"0207 14 30";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, congelés > Morceaux > non désossés > Ailes entières, même sans la pointe";"-";"0207 14"
"0207 14 40";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, congelés > Morceaux > non désossés > Dos, cous, dos avec cous, croupions, pointes d'ailes";"-";"0207 14"
"0207 14 50";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, congelés > Morceaux > non désossés > Poitrines et morceaux de poitrines";"-";"0207 14"
"0207 14 60";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, congelés > Morceaux > non désossés > Cuisses et morceaux de cuisses";"-";"0207 14"
"0207 14 70";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, congelés > Morceaux > non désossés > autres";"-";"0207 14"
"0207 14 91";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, congelés > Abats > Foies";"-";"0207 14"
"0207 14 99";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de volailles de l'espèce Gallus domesticus > Morceaux et abats, congelés > Abats > autres";"-";"0207 14"
"0207 24";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > non découpés en morceaux, frais ou réfrigérés";"";"0207"
"0207 24 10";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > non découpés en morceaux, frais ou réfrigérés > présentés plumés, vidés, sans la tête ni les pattes, avec le cou, le cœur, le foie et le gésier, dénommés « dindes 80 % »";"-";"0207 24"
"0207 24 90";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > non découpés en morceaux, frais ou réfrigérés > présentés plumés, vidés, sans la tête ni le cou, sans les pattes, le cœur, le foie et le gésier, dénommés « dindes 73 % », ou autrement présentés";"-";"0207 24"
"0207 25";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > non découpés en morceaux, congelés";"";"0207"
"0207 25 10";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > non découpés en morceaux, congelés > présentés plumés, vidés, sans la tête ni les pattes, avec le cou, le cœur, le foie et le gésier, dénommés « dindes 80 % »";"-";"0207 25"
"0207 25 90";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > non découpés en morceaux, congelés > présentés plumés, vidés, sans la tête ni le cou, sans les pattes, le cœur, le foie et le gésier, dénommés « dindes 73 % », ou autrement présentés";"-";"0207 25"
"0207 26";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, frais ou réfrigérés";"";"0207"
"0207 26 10";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, frais ou réfrigérés > Morceaux > désossés";"-";"0207 26"
"0207 26 20";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, frais ou réfrigérés > Morceaux > non désossés > Demis ou quarts";"-";"0207 26"
"0207 26 30";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, frais ou réfrigérés > Morceaux > non désossés > Ailes entières, même sans la pointe";"-";"0207 26"
"0207 26 40";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, frais ou réfrigérés > Morceaux > non désossés > Dos, cous, dos avec cous, croupions, pointes d'ailes";"-";"0207 26"
"0207 26 50";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, frais ou réfrigérés > Morceaux > non désossés > Poitrines et morceaux de poitrines";"-";"0207 26"
"0207 26 60";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, frais ou réfrigérés > Morceaux > non désossés > Cuisses et morceaux de cuisses > Pilons et morceaux de pilons";"-";"0207 26"
"0207 26 70";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, frais ou réfrigérés > Morceaux > non désossés > Cuisses et morceaux de cuisses > autres";"-";"0207 26"
"0207 26 80";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, frais ou réfrigérés > Morceaux > non désossés > autres";"-";"0207 26"
"0207 26 91";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, frais ou réfrigérés > Abats > Foies";"-";"0207 26"
"0207 26 99";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, frais ou réfrigérés > Abats > autres";"-";"0207 26"
"0207 27";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, congelés";"";"0207"
"0207 27 10";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, congelés > Morceaux > désossés";"-";"0207 27"
"0207 27 20";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, congelés > Morceaux > non désossés > Demis ou quarts";"-";"0207 27"
"0207 27 30";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, congelés > Morceaux > non désossés > Ailes entières, même sans la pointe";"-";"0207 27"
"0207 27 40";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, congelés > Morceaux > non désossés > Dos, cous, dos avec cous, croupions, pointes d'ailes";"-";"0207 27"
"0207 27 50";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, congelés > Morceaux > non désossés > Poitrines et morceaux de poitrines";"-";"0207 27"
"0207 27 60";"Viandes et abats comestibles, frais, réfrigérés ou congelés, des volailles du no 0105 > de dindes et dindons > Morceaux et abats, congelés > Morceaux > non désossés > Cuisses et morceaux de cuisses > Pilons et morceaux de pilons";"-";"0207 27"
