"importId";"code";"parent_code";"name";"accountType.technicalTypeSelect";"reconcileOk";"company.importId";"compatibleAccounts";"useForPartnerBalance";"isTaxAuthorizedOnMoveLine";"isTaxRequiredOnMoveLine";"commonPosition";"serviceType_code";"defaultTax.code";"statusSelect";"manageCutOffPeriod";"isRegulatoryAccount";"isRetrievedOnPaymentSession";"vatSystemSelect"
982;801000;80;"Commitments made by the entity";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
983;801100;801000;"Endorsements, guarantees";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
984;801400;801000;"Effects flowing in the back of the entity";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
985;801600;801000;"Leasing charges remaining";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
986;801610;801600;"Equipment leasing";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
987;801650;801600;"Property leasing";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
988;801800;801000;"Other commitments";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
989;802000;80;"Commitments received by the entity";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
990;802100;802000;"Endorsements, guarantees";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
991;802400;802000;"Unmatured claims expected";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
992;802600;802000;"Commitments received for use in leasing";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
993;802610;802600;"Equipment leasing";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
994;802650;802600;"Property leasing";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
995;802800;802000;"Other commitments received";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
996;809;80;"For commitments";"view";;1;;;;;0;"NDAS";;1;"false";"true";"false";0
997;809100;809;"Consideration 801";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
998;809200;809;"Consideration 802";"commitment";;1;;;;;0;"NDAS";;1;"false";"false";"false";0
999;88;"CL8";"Results pending allocation";"view";;1;;;;;0;"NDAS";;1;"false";"true";"false";0
1000;89;"CL8";"Balance Sheet";"view";;1;;;;;0;"NDAS";;1;"false";"true";"false";0
1001;890000;89;"Opening balance";"special";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
1002;891000;89;"Closing balance";"special";;1;;;;;2;"NDAS";;1;"false";"false";"false";0
