"code";"wording";"supplementaryUnit";"parentCode"
"0207 14 60";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of fowls of the species Gallus domesticus > Cuts and offal, frozen > Cuts > With bone in > Legs and cuts thereof";"-";"0207 14"
"0207 14 70";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of fowls of the species Gallus domesticus > Cuts and offal, frozen > Cuts > With bone in > Other";"-";"0207 14"
"0207 14 91";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of fowls of the species Gallus domesticus > Cuts and offal, frozen > Offal > Livers";"-";"0207 14"
"0207 14 99";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of fowls of the species Gallus domesticus > Cuts and offal, frozen > Offal > Other";"-";"0207 14"
"0207 24";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Not cut in pieces, fresh or chilled";"";"0207"
"0207 24 10";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Not cut in pieces, fresh or chilled > Plucked and drawn, without heads and feet but with necks, hearts, livers and gizzards, known as ‘80 % turkeys’";"-";"0207 24"
"0207 24 90";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Not cut in pieces, fresh or chilled > Plucked and drawn, without heads and feet and without necks, hearts, livers and gizzards, known as ‘73 % turkeys’, or otherwise presented";"-";"0207 24"
"0207 25";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Not cut in pieces, frozen";"";"0207"
"0207 25 10";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Not cut in pieces, frozen > Plucked and drawn, without heads and feet but with necks, hearts, livers and gizzards, known as ‘80 % turkeys’";"-";"0207 25"
"0207 25 90";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Not cut in pieces, frozen > Plucked and drawn, without heads and feet and without necks, hearts, livers and gizzards, known as ‘73 % turkeys’, or otherwise presented";"-";"0207 25"
"0207 26";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, fresh or chilled";"";"0207"
"0207 26 10";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, fresh or chilled > Cuts > Boneless";"-";"0207 26"
"0207 26 20";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, fresh or chilled > Cuts > With bone in > Halves or quarters";"-";"0207 26"
"0207 26 30";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, fresh or chilled > Cuts > With bone in > Whole wings, with or without tips";"-";"0207 26"
"0207 26 40";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, fresh or chilled > Cuts > With bone in > Backs, necks, backs with necks attached, rumps and wing-tips";"-";"0207 26"
"0207 26 50";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, fresh or chilled > Cuts > With bone in > Breasts and cuts thereof";"-";"0207 26"
"0207 26 60";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, fresh or chilled > Cuts > With bone in > Legs and cuts thereof > Drumsticks and cuts of drumsticks";"-";"0207 26"
"0207 26 70";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, fresh or chilled > Cuts > With bone in > Legs and cuts thereof > Other";"-";"0207 26"
"0207 26 80";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, fresh or chilled > Cuts > With bone in > Other";"-";"0207 26"
"0207 26 91";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, fresh or chilled > Offal > Livers";"-";"0207 26"
"0207 26 99";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, fresh or chilled > Offal > Other";"-";"0207 26"
"0207 27";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, frozen";"";"0207"
"0207 27 10";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, frozen > Cuts > Boneless";"-";"0207 27"
"0207 27 20";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, frozen > Cuts > With bone in > Halves or quarters";"-";"0207 27"
"0207 27 30";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, frozen > Cuts > With bone in > Whole wings, with or without tips";"-";"0207 27"
"0207 27 40";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, frozen > Cuts > With bone in > Backs, necks, backs with necks attached, rumps and wing-tips";"-";"0207 27"
"0207 27 50";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, frozen > Cuts > With bone in > Breasts and cuts thereof";"-";"0207 27"
"0207 27 60";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, frozen > Cuts > With bone in > Legs and cuts thereof > Drumsticks and cuts thereof";"-";"0207 27"
"0207 27 70";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, frozen > Cuts > With bone in > Legs and cuts thereof > Other";"-";"0207 27"
"0207 27 80";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, frozen > Cuts > With bone in > Other";"-";"0207 27"
"0207 27 91";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, frozen > Offal > Livers";"-";"0207 27"
"0207 27 99";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of turkeys > Cuts and offal, frozen > Offal > Other";"-";"0207 27"
"0207 41";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Not cut in pieces, fresh or chilled";"";"0207"
"0207 41 20";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Not cut in pieces, fresh or chilled > Plucked, bled, gutted but not drawn, with heads and feet, known as ‘85 % ducks’";"-";"0207 41"
"0207 41 30";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Not cut in pieces, fresh or chilled > Plucked and drawn, without heads and feet but with necks, hearts, livers and gizzards, known as ‘70 % ducks’";"-";"0207 41"
"0207 41 80";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Not cut in pieces, fresh or chilled > Plucked and drawn, without heads and feet and without necks, hearts, livers and gizzards, known as ‘63 % ducks’, or otherwise presented";"-";"0207 41"
"0207 42";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Not cut in pieces, frozen";"";"0207"
"0207 42 30";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Not cut in pieces, frozen > Plucked and drawn, without heads and feet but with necks, hearts, livers and gizzards, known as ‘70 % ducks’";"-";"0207 42"
"0207 42 80";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Not cut in pieces, frozen > Plucked and drawn, without heads and feet and without necks, hearts, livers and gizzards, known as ‘63 % ducks’, or otherwise presented";"-";"0207 42"
"0207 43 00";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Fatty livers, fresh or chilled";"-";"0207"
"0207 44";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, fresh or chilled";"";"0207"
"0207 44 10";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, fresh or chilled > Cuts > Boneless";"-";"0207 44"
"0207 44 21";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, fresh or chilled > Cuts > With bone in > Halves or quarters";"-";"0207 44"
"0207 44 31";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, fresh or chilled > Cuts > With bone in > Whole wings, with or without tips";"-";"0207 44"
"0207 44 41";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, fresh or chilled > Cuts > With bone in > Backs, necks, backs with necks attached, rumps and wing-tips";"-";"0207 44"
"0207 44 51";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, fresh or chilled > Cuts > With bone in > Breasts and cuts thereof";"-";"0207 44"
"0207 44 61";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, fresh or chilled > Cuts > With bone in > Legs and cuts thereof";"-";"0207 44"
"0207 44 71";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, fresh or chilled > Cuts > With bone in > Paletots";"-";"0207 44"
"0207 44 81";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, fresh or chilled > Cuts > With bone in > Other";"-";"0207 44"
"0207 44 91";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, fresh or chilled > Offal > Livers, other than fatty livers";"-";"0207 44"
"0207 44 99";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, fresh or chilled > Offal > Other";"-";"0207 44"
"0207 45";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, frozen";"";"0207"
"0207 45 10";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, frozen > Cuts > Boneless";"-";"0207 45"
"0207 45 21";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, frozen > Cuts > With bone in > Halves or quarters";"-";"0207 45"
"0207 45 31";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, frozen > Cuts > With bone in > Whole wings, with or without tips";"-";"0207 45"
"0207 45 41";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, frozen > Cuts > With bone in > Backs, necks, backs with necks attached, rumps and wing-tips";"-";"0207 45"
"0207 45 51";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, frozen > Cuts > With bone in > Breasts and cuts thereof";"-";"0207 45"
"0207 45 61";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, frozen > Cuts > With bone in > Legs and cuts thereof";"-";"0207 45"
"0207 45 71";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, frozen > Cuts > With bone in > Paletots";"-";"0207 45"
"0207 45 81";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, frozen > Cuts > With bone in > Other";"-";"0207 45"
"0207 45 93";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, frozen > Offal > Livers > Fatty livers";"-";"0207 45"
"0207 45 95";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, frozen > Offal > Livers > Other";"-";"0207 45"
"0207 45 99";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of ducks > Other, frozen > Offal > Other";"-";"0207 45"
"0207 51";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Not cut in pieces, fresh or chilled";"";"0207"
"0207 51 10";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Not cut in pieces, fresh or chilled > Plucked, bled, not drawn, with heads and feet, known as ‘82 % geese’";"-";"0207 51"
"0207 51 90";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Not cut in pieces, fresh or chilled > Plucked and drawn, without heads and feet, with or without hearts and gizzards, known as ‘75 % geese’, or otherwise presented";"-";"0207 51"
"0207 52";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Not cut in pieces, frozen";"";"0207"
"0207 52 10";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Not cut in pieces, frozen > Plucked, bled, not drawn, with heads and feet, known as ‘82 % geese’";"-";"0207 52"
"0207 52 90";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Not cut in pieces, frozen > Plucked and drawn, without heads and feet, with or without hearts and gizzards, known as ‘75 % geese’, or otherwise presented";"-";"0207 52"
"0207 53 00";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Fatty livers, fresh or chilled";"-";"0207"
"0207 54";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Other, fresh or chilled";"";"0207"
"0207 54 10";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Other, fresh or chilled > Cuts > Boneless";"-";"0207 54"
"0207 54 21";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Other, fresh or chilled > Cuts > With bone in > Halves or quarters";"-";"0207 54"
"0207 54 31";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Other, fresh or chilled > Cuts > With bone in > Whole wings, with or without tips";"-";"0207 54"
"0207 54 41";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Other, fresh or chilled > Cuts > With bone in > Backs, necks, backs with necks attached, rumps and wing-tips";"-";"0207 54"
"0207 54 51";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Other, fresh or chilled > Cuts > With bone in > Breasts and cuts thereof";"-";"0207 54"
"0207 54 61";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Other, fresh or chilled > Cuts > With bone in > Legs and cuts thereof";"-";"0207 54"
"0207 54 71";"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen > Of geese > Other, fresh or chilled > Cuts > With bone in > Paletots";"-";"0207 54"
