"code";"parent_code";"name";"accountType.technicalTypeSelect";"reconcileOk";"compatibleAccounts";"useForPartnerBalance";"isTaxAuthorizedOnMoveLine";"isTaxRequiredOnMoveLine";"commonPosition";"serviceType.code";"defaultTax.code";"statusSelect";"manageCutOffPeriod";"isRegulatoryAccount";"isRetrievedOnPaymentSession";"vatSystemSelect"
801800;801000;"Autres engagements donnés";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
802000;800;"Engagements reçus par l'entité";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
802100;802000;"Avals, cautions, garanties";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
802400;802000;"Créances escomptées non échues";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
802600;802000;"Engagements reçus pour utilisation en crédit-bail";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
802610;802600;"Crédit-bail mobilier";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
802650;802600;"Crédit-bail immobilier";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
802800;802000;"Autres engagements reçus";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
809;800;"Contrepartie des engagements";"view";;;;;;0;"NDAS";;1;"false";"true";"false";0
809100;809;"Contrepartie 801";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
809200;809;"Contrepartie 802";"commitment";;;;;;0;"NDAS";;1;"false";"false";"false";0
880;"CL8";"Résultats en instance d'affectation";"view";;;;;;0;"NDAS";;1;"false";"true";"false";0
890;"CL8";"Bilan";"view";;;;;;0;"NDAS";;1;"false";"true";"false";0
890000;890;"Bilan d'ouverture";"special";;;;;;2;"NDAS";;1;"false";"false";"false";0
891000;890;"Bilan de clôture";"special";;;;;;2;"NDAS";;1;"false";"false";"false";0
